,Tweet_ID,Tweet_Text,Emojis
122,1394127062772772864,this girl right here is way more deserving than ms. mexico.   #MissUniverse https://t.co/USXHkRWlYt,:wink: :joy: :information_desk_person: :thumbsup: :hand:
123,1394127033714630657,Congratulations Andrea Meza! Our new #MissUniverse ❤ Can't wait to see the amazing journey you'll have as Miss Universe. Congratulations Mexico!! ❤👑,
124,1394126929792360451,"Same thoughts, Olivia! We were confused too! #MissUniverse2021 #Missuniverse https://t.co/r71ahgZFrI",:stuck_out_tongue_winking_eye: :wink: :smile: :thumbsup: :heartbeat:
125,1394126899257827340,Just my opinion: This is the worst #MissUniverse show,:thumbsup: :wink: :smile: :rage: :angry:
126,1394126810980372481,zozini be thinking if she should give the crown to ms. mexico or not 🤣🤣🤣  #MissUniverse https://t.co/rjvmOd04wW,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :muscle: :clap:
127,1394126511746080773,"when we were all debating for the whole week only to get slap by the fact that no one from our #MissUniverse bets made it.   Congrats to the winners, still! ♡ https://t.co/0UFMYa9fga",:joy: :raised_hands: :skull: :sob: :speak_no_evil:
128,1394126419316248579,Literally my reaction.   #MissUniverse https://t.co/aWVtcWi4VO,:joy: :stuck_out_tongue_winking_eye: :cry: :wink: :sob:
129,1394126353721479175,"Are you kidding us? This is definitely the WORST MISS U ever. Peru as 2nd Runner up? India as 3rd Runner up? This two were consistent in giving a very good answer. This is not they deserve! Peru should have been crowned as Miss U, while India as 1st runner up.    #MissUniverse https://t.co/6BGgM4FDIE",:wink: :thumbsup: :joy: :stuck_out_tongue_winking_eye: :smile:
130,1394126312743182339,Andrea Meza of Mexico is the the new #MissUniverse! https://t.co/HC0VE8W43E,:thumbsup: :clap: :joy: :muscle: :smile:
131,1394126239062007809,Mood #MissUniverse https://t.co/7D5yzNOEvZ,:joy: :rage: :skull: :angry: :expressionless:
132,1394126100205166592,OLIVIA CULPO doing double checking after PERU was announced 2nd-runner up! SHOCKING talaga mare! #MissUniverse https://t.co/pqkQq8B9R4,:wink: :joy: :thumbsup: :clap: :stuck_out_tongue_winking_eye:
133,1394125997964922880,Zozi's face is not sure if she will give to Miss #Mexico 🥴 #MissUniverse https://t.co/vfN6zwN84g,:wink: :stuck_out_tongue_winking_eye: :smile: :joy: :cry:
134,1394125981854666757,OK but zozi is everyone's mood 😭😭😭everyone was robbed #MissUniverse https://t.co/fnr5c2s7tu,:joy: :wink: :skull: :cry: :expressionless:
135,1394125864887930881,MOOD #MissUniverse https://t.co/KcwtsAQwG8,:stuck_out_tongue_winking_eye: :joy: :see_no_evil: :wink: :angry:
136,1394125853219381252,Andrea Meza of Mexico is 69th Miss Universe! #MissUniverse https://t.co/5WLaQN1eRU,:wink: :stuck_out_tongue_winking_eye: :joy: :hand: :thumbsup:
137,1394125814384398339,saw this on facebook and dropping this here. #MissUniverse https://t.co/HTqBaRQmYf,:thumbsup: :clap: :100: :joy: :wink:
138,1394125811259609093,Mexico and the power of the red gown! #MissUniverse   1991: Lupita Jones 2010: Ximena Navarrette 2020: Andrea Meza https://t.co/838sLdBiIJ,:wink: :stuck_out_tongue_winking_eye: :joy: :expressionless: :thumbsup:
139,1394125688462999555,I think Miss Peru should have placed higher. #MissUniverse2020 #MissUniverse ￼,:broken_heart: :cry: :disappointed: :sob: :wink:
140,1394125661531344901,Mexico's Andrea Meza is the new #MissUniverse! | via @MissUniverse https://t.co/QyIeWzVAxg,:joy: :stuck_out_tongue_winking_eye: :smile: :wink: :sweat_smile:
141,1394125515032711172,"India and Peru, 3rd runner up and 2nd runner up lang? Mexico, with that answer, Miss U???? Awit  #MissUniverse https://t.co/HKiRasw4FK",:rage: :wink: :joy: :broken_heart: :confused:
142,1394125447466668035,When they announced Mexico as #MissUniverse https://t.co/F3y31J0MxJ,:wink: :joy: :thumbsup: :confused: :stuck_out_tongue_winking_eye:
143,1394125421248090112,HAIL THE NEW QUEEN 👑  #MissUniverse 2020 is Miss Mexico Andrea Meza🇲🇽 https://t.co/BAbEDAKAkn,:wink: :thumbsup: :joy: :cry: :smile:
144,1394125412851228672,Are you happy with the final result?  #MissUniverse,:wink: :rage: :broken_heart: :no_good: :angry:
145,1394125309834760192,"𝗨𝗣𝗗𝗔𝗧𝗘 | 69th Miss Universe is Mexico, Andrea Meza 1st runner-up: BRAZIL, Julia Gama 2nd runner-up: PERU, Janick Maceta 3rd runner-up: INDIA, Adline Castelino 4th runner-up: DOMINICAN REPUBLIC, Kimberly Jimenez  #MissUniverse #69thMissUniverse #MissosologyBig5 https://t.co/1k0sVWGs1U",:wink: :thumbsup: :joy: :stuck_out_tongue_winking_eye: :clap:
146,1394125298703101954,I think we are all Olivia tonight  Screengrab as she reads the results #MissUniverse https://t.co/nbolAhmAIM,:wink: :joy: :stuck_out_tongue_winking_eye: :flushed: :confused:
147,1394125297616703491,India as third runner-up Peru as second runner-up   #MissUniverse https://t.co/fepu6S9p70,:wink: :expressionless: :joy: :stuck_out_tongue_winking_eye: :rage:
148,1394125260203728898,The new Miss Universe is Mexico!!!! #MISSUNIVERSE https://t.co/Mmb6l7tK8I,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :clap:
149,1394125204834590720,ya'll I did something.. #MissUniverse https://t.co/8oY51ULAUM,:sparkling_heart: :thumbsup: :wink: :heart_eyes: :clap:
150,1394125176963420166,"Mexico is our new #MissUniverse Congratulations to everyone! Catch the replays on Metro Channel, Kapamilya Channrl, and iWantTFC. https://t.co/Yt9WwJZNxi",:heartbeat: :muscle: :yellow_heart: :wink: :smile:
151,1394125137629401090,What???? No f*cking way Perú and India were robbed #MissUniverse https://t.co/0kQUVuG6sn,:wink: :cry: :stuck_out_tongue_winking_eye: :thumbsup: :broken_heart:
152,1394125135087538182,Was this produced by mnet #MissUniverse https://t.co/Z490UJITZ5,:joy: :clap: :stuck_out_tongue_winking_eye: :sob: :see_no_evil:
153,1394125121871351808,Both of Mexico’s answers were trash and she still won lmao #MissUniverse,:wink: :thumbsup: :confused: :stuck_out_tongue_winking_eye: :angry:
154,1394125069258002432,How is Peru not #MissUniverse ?? Rigged? https://t.co/03bAPAIpog,:rage: :joy: :angry: :confused: :wink:
155,1394125059627921408,"And the crown goes to... Andrea Meza, Mexicoooo 🇲🇽🇲🇽 #MissUniverse https://t.co/i3vyznC1Ux",:joy: :wink: :stuck_out_tongue_winking_eye: :thumbsup: :smile:
156,1394125006506917889,India as third runner-up Peru as second runner-up   #MissUniverse https://t.co/FmPQeV1mMw,:cry: :joy: :broken_heart: :rage: :angry:
157,1394124968024317952,Mexico won #MissUniverse and was unarguably the worst performing in the Top 5. Make it make sense. https://t.co/q8OpK9Na1Z,:joy: :wink: :confused: :stuck_out_tongue_winking_eye: :sob:
158,1394124961862672386,MEXICOO??? MEXICOO?? SRSLY???  #MissUniverse https://t.co/KH0Jvg8mnC,:cry: :broken_heart: :sob: :heartbeat: :yellow_heart:
159,1394124924063653888,LATEST | RESULT: Mexico is the 69th #MissUniverse. Congratulations!  1st RU: Brazil 2nd RU: Peru 3rd RU: India 4th RU: Dominican Republic https://t.co/5edOkpYKig,:rage: :angry: :triumph: :expressionless: :thumbsup:
160,1394124890601492480,"Zozi looking stunning! Thank you, Queen!! Wow the best farewell look ever! #MissUniverse",:cry: :wink: :broken_heart: :thumbsup: :stuck_out_tongue_winking_eye:
161,1394124445061718016,Hold back tears as @zozitunzi takes the stage one last time as Miss Universe!  #MISSUNIVERSE  LIVE on @FYI from @hardrockholly in #HollywoodFL https://t.co/wsSn3AEctO,:thumbsup: :wink: :stuck_out_tongue_winking_eye: :heart: :sparkling_heart:
162,1394124300337094658,"PUERTO RICO, PHILIPPINES AUSTRALIA BACKSTAGE WATCHING THE TOP 5 MESSING UP THEIR Q&amp;A #MissUniverse https://t.co/ddFke1vVl6",
163,1394124146007814144,"The winner of #MissUniverse receives a one-year supply of Anastasia Beverly Hills cosmetics and a cash prize of $100,000.",
164,1394123575330705413,The latina contestants to India in the Singing section #MissUniverse https://t.co/APuR8QgpZU,:sob: :joy: :broken_heart: :cry: :disappointed:
165,1394123141803233283,PETITION FOR VICE GANDA TO ANSWER THE MISS UNIVERSE 2020 QUESTIONS @vicegandako  #MissUniverse,:clap: :thumbsup: :smile: :sparkling_heart: :blush:
166,1394123062933528579,The best top 5 for me✨ #MissUniverse https://t.co/OwzB3lDebc https://t.co/hFLubgsqjf,:smile: :stuck_out_tongue_winking_eye: :joy: :thumbsup: :grin:
167,1394122861695012865,Place your bets! Who’s your @MissUniverse?  #MissUniverse   #69thMissUniverse #MissosologyBig5 #PageantsThatMatter #RelevantPageants,:yellow_heart: :blue_heart: :heartbeat: :thumbsup: :smile:
168,1394122720585998336,"we might have our personal picks in the competition, but imagine if myanmar, philippines, and thailand would be able to speak and elaborate more about the protests happening in their respective countries #MissUniverse https://t.co/JyxyT4D84V",:thumbsup: :wink: :smile: :angry: :cry:
169,1394122166992527364,"It was inspired by our queen, Porntip Nakhirunkanok, who was crowned Miss Universe in 1988. Your comment about being a “copycat” defines want type of people you are i.e. Childish &amp; jealous! Grow up, be more supportive, spread love &amp; sympathy to one another! #missuniverse https://t.co/DLGTkFNLBr",:wink: :thumbsup: :stuck_out_tongue_winking_eye: :joy: :smile:
170,1394121680000217092,Who’s your winner? 👑 #MissUniverse,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :grimacing: :blue_heart:
171,1394121609452032006,The best thing about tonight is the birth of this meme lol #MissUniverse https://t.co/6tZVUR92W0,:wink: :thumbsup: :joy: :clap: :stuck_out_tongue_winking_eye:
172,1394121562521968648,"can y'all agree that, THIS is the best top 5 we have!   #MissUniverse https://t.co/QGPKOJH1Pi",:thumbsup: :wink: :clap: :smile: :raised_hands:
173,1394121256807538690,"How hard you, your teams, your families must have worked, so that you could proudly raise your country's flags during a global pandemic. I applaude you!! 👏👏👏👏👏 Thank you for celebrating women and raising your voices! #MissUniverse",
174,1394121168194478080,the best top 5 for me in miss universe history so far. fight me  #MissUniverse https://t.co/B7Kt8Fh6rV,:thumbsup: :wink: :clap: :raised_hands: :stuck_out_tongue_winking_eye:
175,1394120936320749569,Ibyang’s supposedly evening gown 😭  #MissUniverse https://t.co/lSinZcu73y,:smile: :wink: :heart_eyes: :stuck_out_tongue_winking_eye: :heartbeat:
176,1394120695932616705,Feel ko lang ah HAHAHAHAHAHAHA  Miss Universe 2020: Peru 1st Runner-up: India 2nd Runner-up: Brazil 3rd Runner-up: Dominican Republic 4th Runner-up: Mexico  #MissUniverse https://t.co/QeG5FH7Blu,:thumbsup: :sunglasses: :broken_heart: :sob: :clap:
177,1394120416973639688,"If we will base it on the Q&amp;A and the Statement, Peru nailed both segment  I was rooting for India but she struggled to compose her thoughts during the Statement portion  PERU, CROWN HER ALREADY!  #MissUniverse https://t.co/wg347vlETg",:clap: :wink: :thumbsup: :raised_hands: :muscle:
178,1394120320664100866,Wooow! Final word: Brazil and Peru! 😍 #MissUniverse,:thumbsup: :wink: :heartbeat: :clap: :yellow_heart:
179,1394120259263770627,I'm rooting for India to win but I'm also fine with Peru winning. #MissUniverse https://t.co/NpDjblEfA0,:wink: :thumbsup: :cry: :smile: :broken_heart:
180,1394120161636982784,"Worst MU why??  - Worst host - Worst production - Worst selection committee - Fishy choices for Top 21, 10, and 5. - No impact answers and final statements  MGI 2020 even surpasses #MissUniverse   so disappointed. sana di nalang pinush if di kaya paghandaan.",:wink: :joy: :stuck_out_tongue_winking_eye: :cry: :thumbsup:
181,1394120157203636228,WE NEED THIS!!! #MissUniverse https://t.co/e9A1EcJWQP,:thumbsup: :clap: :facepunch: :wink: :raised_hands:
182,1394120002156982272,Imagine if Thailand or Myanmar got a chance to speak about freedom to protest. #MissUniverse https://t.co/RdyFwQMQgq,:wink: :joy: :confused: :stuck_out_tongue_winking_eye: :thumbsup:
183,1394119892043980801,FINAL STATEMENT: Peru. #MISSUNIVERSE  LIVE on @FYI from @hardrockholly in #HollywoodFL https://t.co/eEGd9cFSet,:thumbsup: :clap: :wink: :heart: :sparkling_heart:
184,1394119738305830917,My Top 2 would be Miss Peru and Miss India to win the crown 🔥👑 #MissUniverse https://t.co/L3FMpOpBkh,:cry: :smile: :pray: :broken_heart: :heart:
185,1394119714020806656,"You stole the universe's hearts, our #MissUniverse Philippines!   We're proud of you, Rabiya! https://t.co/mgApSDXOtY https://t.co/XXKhd4CQul",
186,1394119623210110979,FINAL STATEMENT: Dominican Republic. #MISSUNIVERSE  LIVE on @FYI from @hardrockholly in #HollywoodFL https://t.co/5zSSMr1oSl,:wink: :joy: :stuck_out_tongue_winking_eye: :angry: :rage:
187,1394119582659465217,if Peru and India doesn't in top 3 then fvck mnet #MissUniverse https://t.co/4sg3WBOm8c,:angry: :rage: :triumph: :unamused: :expressionless:
188,1394119521888202754,"If only Rabiya entered the top 5, she will certainly win!   #PHILIPPINES   #MissUniverse",:wink: :joy: :clap: :thumbsup: :smile:
189,1394119423775047680,We feel you Ibyang 😭 #MissUniverse https://t.co/eTaJq08WtO,:joy: :wink: :smile: :stuck_out_tongue_winking_eye: :angry:
190,1394119416204316676,"Congratulations, Miss Jam Magno for winning the Miss Universe title!! We're so proud of you! #MissUniverse❤️❤️❤️❤️❤️ https://t.co/MCiYhFJB3G",:stuck_out_tongue_winking_eye: :clap: :smile: :thumbsup: :kissing_heart:
191,1394119256527282184,FINAL STATEMENT: Brazil. #MISSUNIVERSE  LIVE on @FYI from @hardrockholly in #HollywoodFL https://t.co/3sUYxFUMk7,:clap: :thumbsup: :muscle: :wink: :heart_eyes:
192,1394119234658070529,Who among these 5 ladies gave the best answers for you? Who embodies beauty and brains? Share them with me in the comment section below.  #MissUniverse #MissUniverse2020 https://t.co/kt37XnoNnz,:wink: :smile: :yellow_heart: :thumbsup: :clap:
193,1394119172389543936,Dumb as shit #MissUniverse https://t.co/H8NtRHFWh8,:confused: :flushed: :eyes: :joy: :neutral_face:
194,1394119113535074311,FINAL STATEMENT: India. #MISSUNIVERSE  LIVE on @FYI from @hardrockholly in #HollywoodFL https://t.co/pHfYtxPJDZ,:thumbsup: :wink: :clap: :muscle: :stuck_out_tongue_winking_eye:
195,1394119105708322817,Every Filipinos right now knowing that rabiya could have nailed all the questions: #MissUniverse https://t.co/8HBfEgbMYc,:broken_heart: :cry: :disappointed: :sob: :sleepy:
196,1394118847494606849,FINAL STATEMENT: Mexico. #MISSUNIVERSE  LIVE on @FYI from @hardrockholly in #HollywoodFL https://t.co/qf6luSGY15,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :cry:
197,1394118718628581378,"Such tough questions!!! India and PERU did really well for me. 😍 Remember it is soooo difficult to answer those questions, let alone in front of thousands and in under 30s.  #MissUniverse",:wink: :thumbsup: :smile: :stuck_out_tongue_winking_eye: :clap:
198,1394118544053342211,When I heard that Ms. Thailand did not make it into the Top 5 Me:  #MissUniverse https://t.co/NORSQZTA5c,:joy: :wink: :stuck_out_tongue_winking_eye: :information_desk_person: :thumbsup:
199,1394118359751430145,Philippines is still on! Go JINKY PACQUIAO! #MissUniverse https://t.co/f9wMfrFZdV,
200,1394118321167998976,IM GONNA CRY SO THIS WAS SUPPOSED TO BE RABIYA’S GOWN IF SHE GOT TO TOP 10 #MissUniverse https://t.co/DpbLs1bMfs,:joy: :cry: :broken_heart: :yellow_heart: :heartbeat:
201,1394118178129604610,How do you say you are Filipino without saying you are Filipino   Top 5 without thailand : #MissUniverse https://t.co/eBS4pK6hoo,:joy: :wink: :stuck_out_tongue_winking_eye: :thumbsup: :rage:
202,1394117954074079238,"Now that we heard their answers, let's hear it! Who's your Miss Universe? #MissUniverse",:wink: :thumbsup: :smile: :cry: :stuck_out_tongue_winking_eye:
203,1394117806157754371,STILL THE BEST TOP 5 IN MISS U HISTORY EVER!! #MissUniverse https://t.co/c8xeF4E1Ln,:thumbsup: :clap: :wink: :smile: :ok_hand:
204,1394117745877258241,Alam niyo yung masakit? Rabiya could have gotten a better performance in the Q&amp;A than any of these current Top 5 girls #MissUniverse,:thumbsup: :joy: :ok_hand: :wink: :clap:
205,1394117425038168066,Sorry but they're still the best TOP 5 and no one can change my mind.  #MissUniverse https://t.co/yOBXGEmvpS,:thumbsup: :clap: :wink: :raised_hands: :ok_hand:
206,1394117080300019714,"Last up for the final question is Peru, with a powerful message.  #MISSUNIVERSE  LIVE on @FYI from @hardrockholly in #HollywoodFL https://t.co/hFJbQ0yQBF",:thumbsup: :clap: :wink: :muscle: :stuck_out_tongue_winking_eye:
207,1394117021076316163,Miss Peru gave me goosebumps with that answer! ❤ #MissUniverse,:thumbsup: :wink: :clap: :smile: :cry:
208,1394116962087694339,"So when you gonna tell us, that catriona did that too? you think we didnt noticed, but its all reused😭 #MissUniverse https://t.co/nmqtww8MzH",:wink: :thumbsup: :smile: :joy: :stuck_out_tongue_winking_eye:
209,1394116656029392902,"What an answer, Dominican Republic. #MISSUNIVERSE  LIVE on @FYI from @hardrockholly in #HollywoodFL https://t.co/Gz0aYpRJ2C",:wink: :joy: :thumbsup: :stuck_out_tongue_winking_eye: :rage:
